,QID,Headline,QType,Article ID
465,QID904,"Toll to acquire Patrick, restructure Virgin Blue stake",2,181
466,QID907,Epitan acquires Aust rights to ZORAC,0,177
467,QID908,Epitan acquires Aust rights to ZORAC,1,177
468,QID909,Epitan acquires Aust rights to ZORAC,2,177
469,QID912,Norwood Systems for Alcatel fixed mobile convergence,0,219
470,QID913,Norwood Systems for Alcatel fixed mobile convergence,1,219
471,QID914,Norwood Systems for Alcatel fixed mobile convergence,2,219
472,QID917,Deep Yellow acquires Tanami's uranium rights,0,139
473,QID918,Deep Yellow acquires Tanami's uranium rights,1,139
474,QID919,Deep Yellow acquires Tanami's uranium rights,2,139
475,QID922,International Concerts finalises ATMONE acquisition,0,13
476,QID923,International Concerts finalises ATMONE acquisition,1,13
477,QID924,International Concerts finalises ATMONE acquisition,2,13
478,QID927,United Group completes ALSTOM transport acquisition,0,206
479,QID928,United Group completes ALSTOM transport acquisition,1,206
480,QID929,United Group completes ALSTOM transport acquisition,2,206
481,QID932,AngloGold acquires more Trans-Siberian Gold,0,124
482,QID933,AngloGold acquires more Trans-Siberian Gold,1,124
483,QID934,AngloGold acquires more Trans-Siberian Gold,2,124
484,QID937,EBet to acquire Octavian Gaming Systems,0,40
485,QID938,EBet to acquire Octavian Gaming Systems,1,40
486,QID939,EBet to acquire Octavian Gaming Systems,2,40
487,QID942,Legend Corp to acquire IES Investments,0,44
488,QID943,Legend Corp to acquire IES Investments,1,44
489,QID944,Legend Corp to acquire IES Investments,2,44
490,QID947,Investor Group acquires two Victorian accountant firms,0,235
491,QID948,Investor Group acquires two Victorian accountant firms,1,235
492,QID949,Investor Group acquires two Victorian accountant firms,2,235
493,QID952,Lynas Corp sued by AMR Technologies,0,80
494,QID953,Lynas Corp sued by AMR Technologies,1,80
495,QID954,Lynas Corp sued by AMR Technologies,2,80
496,QID957,Hyro to acquire One Planet Solutions,0,39
497,QID958,Hyro to acquire One Planet Solutions,1,39
498,QID959,Hyro to acquire One Planet Solutions,2,39
499,QID962,Ottoman acquires offshore service operations,0,163
500,QID963,Ottoman acquires offshore service operations,1,163
501,QID964,Ottoman acquires offshore service operations,2,163
502,QID967,Murchison to acquire 50pc of HK's Universal Solutions,0,208
503,QID968,Murchison to acquire 50pc of HK's Universal Solutions,1,208
504,QID969,Murchison to acquire 50pc of HK's Universal Solutions,2,208
505,QID972,Bow Energy completes Oilex acquisitions,0,33
506,QID973,Bow Energy completes Oilex acquisitions,1,33
507,QID974,Bow Energy completes Oilex acquisitions,2,33
508,QID977,UXC to buy Jigsaw Services,0,7
509,QID978,UXC to buy Jigsaw Services,1,7
510,QID979,UXC to buy Jigsaw Services,2,7
511,QID982,GVM Metals to list on Johannesburg Stock Exchange,0,53
512,QID983,GVM Metals to list on Johannesburg Stock Exchange,1,53
513,QID984,GVM Metals to list on Johannesburg Stock Exchange,2,53
514,QID987,OmegaCorp acquires another licence in Mozambique,0,123
515,QID988,OmegaCorp acquires another licence in Mozambique,1,123
516,QID989,OmegaCorp acquires another licence in Mozambique,2,123
517,QID992,Baxter Group acquires Beena Bin Hire,0,167
518,QID993,Baxter Group acquires Beena Bin Hire,1,167
519,QID994,Baxter Group acquires Beena Bin Hire,2,167
520,QID997,Neptune Marine acquires Allied Diving Services,0,49
521,QID998,Neptune Marine acquires Allied Diving Services,1,49
522,QID999,Neptune Marine acquires Allied Diving Services,2,49
523,QID1002,Panbio to acquire tick technolgy in US,0,95
524,QID1003,Panbio to acquire tick technolgy in US,1,95
525,QID1004,Panbio to acquire tick technolgy in US,2,95
526,QID1007,Eden Energy says share surge due to quarterly report,0,28
527,QID1008,Eden Energy says share surge due to quarterly report,1,28
528,QID1009,Eden Energy says share surge due to quarterly report,2,28
529,QID1012,Network acquires 5 large format signs in Melbourne,0,1
530,QID1013,Network acquires 5 large format signs in Melbourne,1,1
531,QID1014,Network acquires 5 large format signs in Melbourne,2,1
532,QID1017,Fairfax cleared to acquire New Zealand's Times Media,0,249
533,QID1018,Fairfax cleared to acquire New Zealand's Times Media,1,249
534,QID1019,Fairfax cleared to acquire New Zealand's Times Media,2,249
535,QID1022,Hyro acquires Identity Solutions Labs of NZ,0,38
536,QID1023,Hyro acquires Identity Solutions Labs of NZ,1,38
537,QID1024,Hyro acquires Identity Solutions Labs of NZ,2,38
538,QID1027,Apollo Life Sciences acquires pre-clinical test facility,0,216
539,QID1028,Apollo Life Sciences acquires pre-clinical test facility,1,216
540,QID1029,Apollo Life Sciences acquires pre-clinical test facility,2,216
541,QID1032,BOOM Logistics tips 62pc profit rise; plans acquisition,0,136
542,QID1033,BOOM Logistics tips 62pc profit rise; plans acquisition,1,136
543,QID1034,BOOM Logistics tips 62pc profit rise; plans acquisition,2,136
544,QID1037,Q Ltd expands in New Zealand with First Rate acquisition,0,76
545,QID1038,Q Ltd expands in New Zealand with First Rate acquisition,1,76
546,QID1039,Q Ltd expands in New Zealand with First Rate acquisition,2,76
547,QID1042,Nuplex to acquire Huntsman Chemical assets for $20.3m,0,29
548,QID1043,Nuplex to acquire Huntsman Chemical assets for $20.3m,1,29
549,QID1044,Nuplex to acquire Huntsman Chemical assets for $20.3m,2,29
550,QID1047,Unilife to acquire Integrated BioSciences for $US6m,0,16
551,QID1048,Unilife to acquire Integrated BioSciences for $US6m,1,16
552,QID1049,Unilife to acquire Integrated BioSciences for $US6m,2,16
553,QID1052,Fast Scout trading halt pending news on acquisition,0,218
554,QID1053,Fast Scout trading halt pending news on acquisition,1,218
555,QID1054,Fast Scout trading halt pending news on acquisition,2,218
556,QID1057,Customers acquires Autocard ATM Australia,0,92
557,QID1058,Customers acquires Autocard ATM Australia,1,92
558,QID1059,Customers acquires Autocard ATM Australia,2,92
559,QID1062,Burns Philp to spin off Goodman Fielder; NZ acquisition,0,223
560,QID1063,Burns Philp to spin off Goodman Fielder; NZ acquisition,1,223
561,QID1064,Burns Philp to spin off Goodman Fielder; NZ acquisition,2,223
562,QID1067,Neptune Marine acquires Territory Diving Services,0,56
563,QID1068,Neptune Marine acquires Territory Diving Services,1,56
564,QID1069,Neptune Marine acquires Territory Diving Services,2,56
565,QID1072,CBD Energy completes sale of subsidiary,0,144
566,QID1073,CBD Energy completes sale of subsidiary,1,144
567,QID1074,CBD Energy completes sale of subsidiary,2,144
568,QID1077,SEEK acquires Dynamic Web Training,0,180
569,QID1078,SEEK acquires Dynamic Web Training,1,180
570,QID1079,SEEK acquires Dynamic Web Training,2,180
571,QID1082,ACCC to not oppose acquisition of WMC Resources by BHP,0,101
572,QID1083,ACCC to not oppose acquisition of WMC Resources by BHP,1,101
573,QID1084,ACCC to not oppose acquisition of WMC Resources by BHP,2,101
574,QID1087,AMP sells out of Indian life insurance joint venture,0,157
575,QID1088,AMP sells out of Indian life insurance joint venture,1,157
576,QID1089,AMP sells out of Indian life insurance joint venture,2,157
577,QID1092,Bradken buys steel foundry in WA for $8 million,0,37
578,QID1093,Bradken buys steel foundry in WA for $8 million,1,37
579,QID1094,Bradken buys steel foundry in WA for $8 million,2,37
580,QID1097,Pearl Healthcare acquires dental laboratory in SA,0,247
581,QID1098,Pearl Healthcare acquires dental laboratory in SA,1,247
582,QID1099,Pearl Healthcare acquires dental laboratory in SA,2,247
583,QID1102,Psivida in talks over potential US acquisition,0,173
584,QID1103,Psivida in talks over potential US acquisition,1,173
585,QID1104,Psivida in talks over potential US acquisition,2,173
586,QID1107,CogState to acquire Canadian disease ID software,0,203
587,QID1108,CogState to acquire Canadian disease ID software,1,203
588,QID1109,CogState to acquire Canadian disease ID software,2,203
589,QID1112,Norwood Immunology to raise 6.6m pounds in placement,0,22
590,QID1113,Norwood Immunology to raise 6.6m pounds in placement,1,22
591,QID1114,Norwood Immunology to raise 6.6m pounds in placement,2,22
592,QID1117,Tag Pacific acquires Advanced Power Pty Ltd,0,204
593,QID1118,Tag Pacific acquires Advanced Power Pty Ltd,1,204
594,QID1119,Tag Pacific acquires Advanced Power Pty Ltd,2,204
595,QID1122,Flight Centre formally completes Indian acquisition,0,241
596,QID1123,Flight Centre formally completes Indian acquisition,1,241
597,QID1124,Flight Centre formally completes Indian acquisition,2,241
598,QID1127,Tele-IP completes acquisition of PGS and Able,0,97
599,QID1128,Tele-IP completes acquisition of PGS and Able,1,97
600,QID1129,Tele-IP completes acquisition of PGS and Able,2,97
601,QID1132,Hastie buys air conditioning business on Central Coast,0,149
602,QID1133,Hastie buys air conditioning business on Central Coast,1,149
603,QID1134,Hastie buys air conditioning business on Central Coast,2,149
604,QID1137,Mark Sensing ends acquisition discussions,0,68
605,QID1138,Mark Sensing ends acquisition discussions,1,68
606,QID1139,Mark Sensing ends acquisition discussions,2,68
607,QID1142,Hyro outsourcing and acquisition deal with Izilla,0,128
608,QID1143,Hyro outsourcing and acquisition deal with Izilla,1,128
609,QID1144,Hyro outsourcing and acquisition deal with Izilla,2,128
610,QID1147,AdultShop.com buys NZ's leading adult product business,0,98
611,QID1148,AdultShop.com buys NZ's leading adult product business,1,98
612,QID1149,AdultShop.com buys NZ's leading adult product business,2,98
613,QID1152,International Equities jointly acquires Docklands land,0,46
614,QID1153,International Equities jointly acquires Docklands land,1,46
615,QID1154,International Equities jointly acquires Docklands land,2,46
616,QID1157,Eastland Medical to acquire South African manufacturer,0,183
617,QID1158,Eastland Medical to acquire South African manufacturer,1,183
618,QID1159,Eastland Medical to acquire South African manufacturer,2,183
619,QID1162,AVFM merger and acquisition,0,15
620,QID1163,AVFM merger and acquisition,1,15
621,QID1164,AVFM merger and acquisition,2,15
622,QID1167,Valad acquires investment stake in Osprey,0,77
623,QID1168,Valad acquires investment stake in Osprey,1,77
624,QID1169,Valad acquires investment stake in Osprey,2,77
625,QID1172,BHP Billiton has 90.6pc of WMC; compulsory acquisition,0,133
626,QID1173,BHP Billiton has 90.6pc of WMC; compulsory acquisition,1,133
627,QID1174,BHP Billiton has 90.6pc of WMC; compulsory acquisition,2,133
628,QID1177,Cochlear expands manufacturing with acquisition,0,70
629,QID1178,Cochlear expands manufacturing with acquisition,1,70
630,QID1179,Cochlear expands manufacturing with acquisition,2,70
631,QID1182,Coffey makes two project management acquisitions,0,42
632,QID1183,Coffey makes two project management acquisitions,1,42
633,QID1184,Coffey makes two project management acquisitions,2,42
634,QID1187,PSivida to acquire US Control Delivery Systems,0,236
635,QID1188,PSivida to acquire US Control Delivery Systems,1,236
636,QID1189,PSivida to acquire US Control Delivery Systems,2,236
637,QID1192,Constellation updates full-year earnings guidance,0,244
638,QID1193,Constellation updates full-year earnings guidance,1,244
639,QID1194,Constellation updates full-year earnings guidance,2,244
640,QID1197,IBA Health buys Monet Technologies for $11.2m,0,138
641,QID1198,IBA Health buys Monet Technologies for $11.2m,1,138
642,QID1199,IBA Health buys Monet Technologies for $11.2m,2,138
643,QID1202,Trust Co in JV with Bank of New York,0,111
644,QID1203,Trust Co in JV with Bank of New York,1,111
645,QID1204,Trust Co in JV with Bank of New York,2,111
646,QID1207,Oriel calls off Value Chain acquisition,0,8
647,QID1208,Oriel calls off Value Chain acquisition,1,8
648,QID1209,Oriel calls off Value Chain acquisition,2,8
649,QID1212,Foster's begins compulsory acquisition of Southcorp,0,129
650,QID1213,Foster's begins compulsory acquisition of Southcorp,1,129
651,QID1214,Foster's begins compulsory acquisition of Southcorp,2,129
652,QID1217,Swish goes to Bollywood with Black Cat acquisition,0,227
653,QID1218,Swish goes to Bollywood with Black Cat acquisition,1,227
654,QID1219,Swish goes to Bollywood with Black Cat acquisition,2,227
655,QID1222,Challenger Financial in acquisition talks with HSBC,0,84
656,QID1223,Challenger Financial in acquisition talks with HSBC,1,84
657,QID1224,Challenger Financial in acquisition talks with HSBC,2,84
658,QID1227,Metcash to acquire strategic stake in Ritchies IGA,0,113
659,QID1228,Metcash to acquire strategic stake in Ritchies IGA,1,113
660,QID1229,Metcash to acquire strategic stake in Ritchies IGA,2,113
661,QID1232,MacComms: Arqiva buys Inmedia for 68.5m pounds,0,146
662,QID1233,MacComms: Arqiva buys Inmedia for 68.5m pounds,1,146
663,QID1234,MacComms: Arqiva buys Inmedia for 68.5m pounds,2,146
664,QID1237,LV Living not to proceed with Oxford acquisition,0,125
665,QID1238,LV Living not to proceed with Oxford acquisition,1,125
666,QID1239,LV Living not to proceed with Oxford acquisition,2,125
667,QID1242,United Group trading halt pending Railcorp announcement,0,35
668,QID1243,United Group trading halt pending Railcorp announcement,1,35
669,QID1244,United Group trading halt pending Railcorp announcement,2,35
670,QID1247,Rinker notes Wall Street Journal online article,0,18
671,QID1248,Rinker notes Wall Street Journal online article,1,18
672,QID1249,Rinker notes Wall Street Journal online article,2,18
673,QID1252,Milton Corpcompletes Fijolin acquisition,0,34
674,QID1253,Milton Corpcompletes Fijolin acquisition,1,34
675,QID1254,Milton Corpcompletes Fijolin acquisition,2,34
676,QID1257,Chariot buys AirNet business,0,126
677,QID1258,Chariot buys AirNet business,1,126
678,QID1259,Chariot buys AirNet business,2,126
679,QID1262,Smorgon Steel buys out recycling joint venture,0,90
680,QID1263,Smorgon Steel buys out recycling joint venture,1,90
681,QID1264,Smorgon Steel buys out recycling joint venture,2,90
682,QID1267,Henderson Group interim net profit 23.7m pounds,0,186
683,QID1268,Henderson Group interim net profit 23.7m pounds,1,186
684,QID1269,Henderson Group interim net profit 23.7m pounds,2,186
685,QID1272,Constellation Brands Q2 net income $US68m,0,2
686,QID1273,Constellation Brands Q2 net income $US68m,1,2
687,QID1274,Constellation Brands Q2 net income $US68m,2,2
688,QID1277,Terra Gold agrees to acquire Maud Creek Gold Project,0,117
689,QID1278,Terra Gold agrees to acquire Maud Creek Gold Project,1,117
690,QID1279,Terra Gold agrees to acquire Maud Creek Gold Project,2,117
691,QID1282,"Geodynamics acquires licence for 375,000 shares",0,119
692,QID1283,"Geodynamics acquires licence for 375,000 shares",1,119
693,QID1284,"Geodynamics acquires licence for 375,000 shares",2,119
694,QID1287,Reckson New York Property Trust units open at 65c,0,215
695,QID1288,Reckson New York Property Trust units open at 65c,1,215
696,QID1289,Reckson New York Property Trust units open at 65c,2,215
697,QID1292,Atlas Gold acquires iron ore rights from De Grey,0,210
698,QID1293,Atlas Gold acquires iron ore rights from De Grey,1,210
699,QID1294,Atlas Gold acquires iron ore rights from De Grey,2,210
700,QID1297,Customers to acquire 200 ATM network,0,194
701,QID1298,Customers to acquire 200 ATM network,1,194
702,QID1299,Customers to acquire 200 ATM network,2,194
703,QID1302,SkyNetGlobal to buy UK software company,0,104
704,QID1303,SkyNetGlobal to buy UK software company,1,104
705,QID1304,SkyNetGlobal to buy UK software company,2,104
706,QID1307,Yamarna Goldfields acquires Talga Peak,0,164
707,QID1308,Yamarna Goldfields acquires Talga Peak,1,164
708,QID1309,Yamarna Goldfields acquires Talga Peak,2,164
709,QID1312,Precious Metals Aust finalises Windimurra acquisition,0,166
710,QID1313,Precious Metals Aust finalises Windimurra acquisition,1,166
711,QID1314,Precious Metals Aust finalises Windimurra acquisition,2,166
712,QID1317,GPT Group acquires 95pc of US seniors housing assets,0,67
713,QID1318,GPT Group acquires 95pc of US seniors housing assets,1,67
714,QID1319,GPT Group acquires 95pc of US seniors housing assets,2,67
715,QID1322,ING R/E Community acquires Rockhampton site,0,59
716,QID1323,ING R/E Community acquires Rockhampton site,1,59
717,QID1324,ING R/E Community acquires Rockhampton site,2,59
718,QID1327,HHG changes name to Henderson Group,0,103
719,QID1328,HHG changes name to Henderson Group,1,103
720,QID1329,HHG changes name to Henderson Group,2,103
721,QID1332,DKN unveils acquisition and succession strategy,0,116
722,QID1333,DKN unveils acquisition and succession strategy,1,116
723,QID1334,DKN unveils acquisition and succession strategy,2,116
724,QID1337,Desane Group acquires Lane Cove commercial property,0,233
725,QID1338,Desane Group acquires Lane Cove commercial property,1,233
726,QID1339,Desane Group acquires Lane Cove commercial property,2,233
727,QID1342,Gosford Quarry to make two acquisitions and a placement,0,43
728,QID1343,Gosford Quarry to make two acquisitions and a placement,1,43
729,QID1344,Gosford Quarry to make two acquisitions and a placement,2,43
730,QID1347,Valad Opportunity Fund acquires Tullamarine property,0,162
731,QID1348,Valad Opportunity Fund acquires Tullamarine property,1,162
732,QID1349,Valad Opportunity Fund acquires Tullamarine property,2,162
733,QID1352,Oaks Hotels &amp; Resorts in Mackay acquisition,0,27
734,QID1353,Oaks Hotels &amp; Resorts in Mackay acquisition,1,27
735,QID1354,Oaks Hotels &amp; Resorts in Mackay acquisition,2,27
736,QID1357,"ING Industrial acquisitions, projects and placement",0,127
737,QID1358,"ING Industrial acquisitions, projects and placement",1,127
738,QID1359,"ING Industrial acquisitions, projects and placement",2,127
739,QID1362,Coles Group acquires Talbot Hotels for $53m,0,65
740,QID1363,Coles Group acquires Talbot Hotels for $53m,1,65
741,QID1364,Coles Group acquires Talbot Hotels for $53m,2,65
742,QID1367,Macquarie Bank acquires UK assets in Akeler JV,0,197
743,QID1368,Macquarie Bank acquires UK assets in Akeler JV,1,197
744,QID1369,Macquarie Bank acquires UK assets in Akeler JV,2,197
745,QID1372,"BioPharmica, GE Healthcare breast cancer study",0,20
746,QID1373,"BioPharmica, GE Healthcare breast cancer study",1,20
747,QID1374,"BioPharmica, GE Healthcare breast cancer study",2,20
748,QID1377,Sonnet to acquire AccessIQ,0,24
749,QID1378,Sonnet to acquire AccessIQ,1,24
750,QID1379,Sonnet to acquire AccessIQ,2,24
751,QID1382,Healthscope update on acquisition of Ramsay hospitals,0,214
752,QID1383,Healthscope update on acquisition of Ramsay hospitals,1,214
753,QID1384,Healthscope update on acquisition of Ramsay hospitals,2,214
754,QID1387,Woolworths acquires 9pc of Warehouse Group,0,0
755,QID1388,Woolworths acquires 9pc of Warehouse Group,1,0
756,QID1389,Woolworths acquires 9pc of Warehouse Group,2,0
757,QID1392,Redport acquires Lake Maitland projects,0,237
758,QID1393,Redport acquires Lake Maitland projects,1,237
759,QID1394,Redport acquires Lake Maitland projects,2,237
760,QID1397,Guinness Peat Group net profit 51m pounds for half-year,0,200
761,QID1398,Guinness Peat Group net profit 51m pounds for half-year,1,200
762,QID1399,Guinness Peat Group net profit 51m pounds for half-year,2,200
763,QID1402,"Northern Gold acquires Burnside, GBS Gold proposes merger",0,213
764,QID1403,"Northern Gold acquires Burnside, GBS Gold proposes merger",1,213
765,QID1404,"Northern Gold acquires Burnside, GBS Gold proposes merger",2,213
766,QID1407,Decision on Santos acquisition of QGC delayed to January,0,66
767,QID1408,Decision on Santos acquisition of QGC delayed to January,1,66
768,QID1409,Decision on Santos acquisition of QGC delayed to January,2,66
769,QID1412,ITL wins patent case,0,73
770,QID1413,ITL wins patent case,1,73
771,QID1414,ITL wins patent case,2,73
772,QID1417,Apollo Life Sciences,0,165
773,QID1418,Apollo Life Sciences,1,165
774,QID1419,Apollo Life Sciences,2,165
775,QID1422,Woodside acquires Gryphon Exploration in US,0,191
776,QID1423,Woodside acquires Gryphon Exploration in US,1,191
777,QID1424,Woodside acquires Gryphon Exploration in US,2,191
778,QID1427,Mount Gibson to acquire stake in Asia Iron,0,189
779,QID1428,Mount Gibson to acquire stake in Asia Iron,1,189
780,QID1429,Mount Gibson to acquire stake in Asia Iron,2,189
781,QID1432,"Photon varies acquisition of iMega, takes 100pc",0,26
782,QID1433,"Photon varies acquisition of iMega, takes 100pc",1,26
783,QID1434,"Photon varies acquisition of iMega, takes 100pc",2,26
784,QID1437,Baxter Group acquires Beena Bin Hire,0,167
785,QID1438,Baxter Group acquires Beena Bin Hire,1,167
786,QID1439,Baxter Group acquires Beena Bin Hire,2,167
787,QID1442,Neptune Marine acquires Allied Diving Services,0,49
788,QID1443,Neptune Marine acquires Allied Diving Services,1,49
789,QID1444,Neptune Marine acquires Allied Diving Services,2,49
790,QID1447,Aust Ethanol $1m placement; in talks for US acquisition,0,193
791,QID1448,Aust Ethanol $1m placement; in talks for US acquisition,1,193
792,QID1449,Aust Ethanol $1m placement; in talks for US acquisition,2,193
793,QID1452,Babcock &amp; Brown Japan acquires Matsudo Nitori property,0,19
794,QID1453,Babcock &amp; Brown Japan acquires Matsudo Nitori property,1,19
795,QID1454,Babcock &amp; Brown Japan acquires Matsudo Nitori property,2,19
796,QID1457,Transpacific buys liquid waste business in NSW,0,118
797,QID1458,Transpacific buys liquid waste business in NSW,1,118
798,QID1459,Transpacific buys liquid waste business in NSW,2,118
799,QID1462,Pacific Brands completes Sheridan acquisition,0,220
800,QID1463,Pacific Brands completes Sheridan acquisition,1,220
801,QID1464,Pacific Brands completes Sheridan acquisition,2,220
802,QID1467,HGL buys distributor of pharmacy products,0,91
803,QID1468,HGL buys distributor of pharmacy products,1,91
804,QID1469,HGL buys distributor of pharmacy products,2,91
805,QID1472,Constellation Brands second-quarter net income up 2pc,0,243
806,QID1473,Constellation Brands second-quarter net income up 2pc,1,243
807,QID1474,Constellation Brands second-quarter net income up 2pc,2,243
808,QID1477,Adelaide Bank requests trading halt pending acquisition,0,106
809,QID1478,Adelaide Bank requests trading halt pending acquisition,1,106
810,QID1479,Adelaide Bank requests trading halt pending acquisition,2,106
811,QID1482,Peet &amp; Co acquires 17ha land parcel south of Perth,0,99
812,QID1483,Peet &amp; Co acquires 17ha land parcel south of Perth,1,99
813,QID1484,Peet &amp; Co acquires 17ha land parcel south of Perth,2,99
814,QID1487,Sundance Energy acquires Calf Woman-1 producer well,0,32
815,QID1488,Sundance Energy acquires Calf Woman-1 producer well,1,32
816,QID1489,Sundance Energy acquires Calf Woman-1 producer well,2,32
817,QID1492,Coca-Cola Hellenic: acquisition of Russian juice firm,0,89
818,QID1493,Coca-Cola Hellenic: acquisition of Russian juice firm,1,89
819,QID1494,Coca-Cola Hellenic: acquisition of Russian juice firm,2,89
820,QID1497,Commoditel acquires more post-paid mobile subscribers,0,5
821,QID1498,Commoditel acquires more post-paid mobile subscribers,1,5
822,QID1499,Commoditel acquires more post-paid mobile subscribers,2,5
823,QID1502,Celtex acquires 51pc of Metropolis Audio,0,250
824,QID1503,Celtex acquires 51pc of Metropolis Audio,1,250
825,QID1504,Celtex acquires 51pc of Metropolis Audio,2,250
826,QID1507,Byte Power varies deal on Banko acquisition,0,47
827,QID1508,Byte Power varies deal on Banko acquisition,1,47
828,QID1509,Byte Power varies deal on Banko acquisition,2,47
829,QID1512,Beach Petroleum acquires interest from Anzon,0,172
830,QID1513,Beach Petroleum acquires interest from Anzon,1,172
831,QID1514,Beach Petroleum acquires interest from Anzon,2,172
832,QID1517,Strike Oil joins Comet Ridge for Tow Creek acquisition,0,205
833,QID1518,Strike Oil joins Comet Ridge for Tow Creek acquisition,1,205
834,QID1519,Strike Oil joins Comet Ridge for Tow Creek acquisition,2,205
835,QID1522,RCR Tomlinson says not considering $50m acquisition,0,176
836,QID1523,RCR Tomlinson says not considering $50m acquisition,1,176
837,QID1524,RCR Tomlinson says not considering $50m acquisition,2,176
838,QID1527,HGL to acquire JSB Lighting for approximately $8.5m,0,202
839,QID1528,HGL to acquire JSB Lighting for approximately $8.5m,1,202
840,QID1529,HGL to acquire JSB Lighting for approximately $8.5m,2,202
841,QID1532,Paramount finds 4 diamonds at The Willows and moves on,0,105
842,QID1533,Paramount finds 4 diamonds at The Willows and moves on,1,105
843,QID1534,Paramount finds 4 diamonds at The Willows and moves on,2,105
844,QID1537,IWL settles Avcol Stockbroking acquisition from RFS,0,110
845,QID1538,IWL settles Avcol Stockbroking acquisition from RFS,1,110
846,QID1539,IWL settles Avcol Stockbroking acquisition from RFS,2,110
847,QID1542,ASX is focusing on core business growth in review,0,120
848,QID1543,ASX is focusing on core business growth in review,1,120
849,QID1544,ASX is focusing on core business growth in review,2,120
850,QID1547,SEEK acquires Dynamic Web Training,0,180
851,QID1548,SEEK acquires Dynamic Web Training,1,180
852,QID1549,SEEK acquires Dynamic Web Training,2,180
853,QID1552,Bullion Minerals acquires portfolio of uranium projects,0,134
854,QID1553,Bullion Minerals acquires portfolio of uranium projects,1,134
855,QID1554,Bullion Minerals acquires portfolio of uranium projects,2,134
856,QID1557,Flat Glass acquires Alternative Glass,0,52
857,QID1558,Flat Glass acquires Alternative Glass,1,52
858,QID1559,Flat Glass acquires Alternative Glass,2,52
859,QID1562,AMP sells out of Indian life insurance joint venture,0,157
860,QID1563,AMP sells out of Indian life insurance joint venture,1,157
861,QID1564,AMP sells out of Indian life insurance joint venture,2,157
862,QID1567,Bradken buys steel foundry in WA for $8 million,0,37
863,QID1568,Bradken buys steel foundry in WA for $8 million,1,37
864,QID1569,Bradken buys steel foundry in WA for $8 million,2,37
865,QID1572,Hyro acquisition to add $50m revenue,0,21
866,QID1573,Hyro acquisition to add $50m revenue,1,21
867,QID1574,Hyro acquisition to add $50m revenue,2,21
868,QID1577,Valad Property acquires Craigieburn development,0,179
869,QID1578,Valad Property acquires Craigieburn development,1,179
870,QID1579,Valad Property acquires Craigieburn development,2,179
871,QID1582,TechStar reduces price of Ipoh Pacific acquisition,0,12
872,QID1583,TechStar reduces price of Ipoh Pacific acquisition,1,12
873,QID1584,TechStar reduces price of Ipoh Pacific acquisition,2,12
874,QID1587,Goldstream acquires Tanzanian nickel sulphide province,0,150
875,QID1588,Goldstream acquires Tanzanian nickel sulphide province,1,150
876,QID1589,Goldstream acquires Tanzanian nickel sulphide province,2,150
877,QID1592,Tele-IP completes acquisition of PGS and Able,0,97
878,QID1593,Tele-IP completes acquisition of PGS and Able,1,97
879,QID1594,Tele-IP completes acquisition of PGS and Able,2,97
880,QID1597,Hastie buys air conditioning business on Central Coast,0,149
881,QID1598,Hastie buys air conditioning business on Central Coast,1,149
882,QID1599,Hastie buys air conditioning business on Central Coast,2,149
883,QID1602,Mark Sensing ends acquisition discussions,0,68
884,QID1603,Mark Sensing ends acquisition discussions,1,68
885,QID1604,Mark Sensing ends acquisition discussions,2,68
886,QID1607,Visiomed buys asthma spacer business; 1-for-1 issue,0,3
887,QID1608,Visiomed buys asthma spacer business; 1-for-1 issue,1,3
888,QID1609,Visiomed buys asthma spacer business; 1-for-1 issue,2,3
889,QID1612,"Constellation sets record, expects further gains",0,94
890,QID1613,"Constellation sets record, expects further gains",1,94
891,QID1614,"Constellation sets record, expects further gains",2,94
892,QID1617,Henderson on track for PBT of 78m-82m pounds,0,57
893,QID1618,Henderson on track for PBT of 78m-82m pounds,1,57
894,QID1619,Henderson on track for PBT of 78m-82m pounds,2,57
895,QID1622,Traffic Technologies to raise $8 million,0,185
896,QID1623,Traffic Technologies to raise $8 million,1,185
897,QID1624,Traffic Technologies to raise $8 million,2,185
898,QID1627,Eastland international placement agreement,0,54
899,QID1628,Eastland international placement agreement,1,54
900,QID1629,Eastland international placement agreement,2,54
901,QID1632,Global Approach to reverse Tusk acquisition,0,48
902,QID1633,Global Approach to reverse Tusk acquisition,1,48
903,QID1634,Global Approach to reverse Tusk acquisition,2,48
904,QID1637,Frigrite acquires Oxley Refrigeration for $1.12m,0,71
905,QID1638,Frigrite acquires Oxley Refrigeration for $1.12m,1,71
906,QID1639,Frigrite acquires Oxley Refrigeration for $1.12m,2,71
907,QID1642,Sonic Healthcare in $400m US pathology acquisition,0,182
908,QID1643,Sonic Healthcare in $400m US pathology acquisition,1,182
909,QID1644,Sonic Healthcare in $400m US pathology acquisition,2,182
910,QID1647,Oriel calls off Value Chain acquisition,0,8
911,QID1648,Oriel calls off Value Chain acquisition,1,8
912,QID1649,Oriel calls off Value Chain acquisition,2,8
913,QID1652,Amcom acquisition expands DSL customer base to 7500,0,196
914,QID1653,Amcom acquisition expands DSL customer base to 7500,1,196
915,QID1654,Amcom acquisition expands DSL customer base to 7500,2,196
916,QID1657,Metcash to acquire strategic stake in Ritchies IGA,0,113
917,QID1658,Metcash to acquire strategic stake in Ritchies IGA,1,113
918,QID1659,Metcash to acquire strategic stake in Ritchies IGA,2,113
